Headline,Date & Time
"We aim to keep our total unsecured loans, including microfinance, credit cards and personal loans, below 20% of our total…","September 13, 2024 03:00 IST"
Securities and Exchange Board of India (SEBI) chairperson Madhabi Puri Buch on Thursday cancelled her appearance at the National Bank…,"Updated: September 13, 2024 13:03 IST"
"In July, the Reserve Bank of India had given ‘fit & proper’ nod to the shortlisted bidders.","September 12, 2024 03:30 IST"
"In the last round of inspections in 2023, NFRA had highlighted that firms were violating the norms, and the regulator…","September 12, 2024 01:00 IST"
"HDFC Bank was fined Rs 1 crore for failing to comply with directives regarding ‘Interest Rate on Deposits,’ ‘Recovery Agents…","September 11, 2024 11:27 IST"
An international consultative forum on the FATF platform will be held in Mumbai in April next year to discuss the…,"September 11, 2024 06:30 IST"
"While some regulatory forbearance was forthcoming, replacing HDFC’s borrowings with bonds of more than Rs 60,000 crore was a big…","Updated: September 23, 2024 16:28 IST"
"An SRO-FT is an industry-led entity that establishes and enforces regulatory standards, promotes ethical conduct, ensures market integrity, resolves disputes,…","September 11, 2024 03:00 IST"
"Fintechs have higher penetration in segments with low credit access such as Women, New To Credit and customers with sub-prime…","Updated: September 16, 2024 10:26 IST"
"The Nifty PSU Bank index is down around 5% in September, on top of a 5.6% decline in August.","September 10, 2024 11:10 IST"
"The cost of borrowing varies across companies based on their size, with those having larger assets under management or bigger…","September 9, 2024 04:00 IST"
"According to RBI’s latest monthly bulletin, the share of low-cost current and saving deposits (CASA) in total deposits has shown…","September 9, 2024 00:15 IST"
"The Non-Banking Financial Company (NBFC) raises funds from a variety of sources, including public deposits, bank financing and domestic market…","September 8, 2024 16:16 IST"
The recent amendment standardises the reporting timeline for both non-convertible securities and commercial papers.,"September 7, 2024 11:19 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,5 months ago
No headline,5 months ago
No headline,5 months ago
"“AI in BFSI, much like advanced tech in the Olympics, transforms customer experiences by enhancing performance and efficiency.”","September 5, 2024 17:06 IST"
"While some players have stated that the pause is temporary, allowing them to align their systems with the RBI’s new…","September 5, 2024 06:30 IST"
"If the RBI agrees to the request, demand for bonds may fall from an anticipated Rs 4 trillion to around…","September 5, 2024 03:00 IST"
The plan to bring in International Standard on Auditing 600 (ISA 600) has caused ICAI which fears that the adoption…,"September 5, 2024 02:00 IST"
"As per the April guidelines of the RBI, an SFB aiming to become a universal bank should have a minimum…","September 4, 2024 02:45 IST"
"If NFRA has to allow carve-outs (for smaller audit firms) in ISA 600, then the standards would be out of…","September 4, 2024 00:05 IST"
The decision was taken after the acquisition of a majority stake by Zurich Insurance Group.,"September 3, 2024 17:11 IST"
"After reporting a growth of over 80 per cent and 70 per cent in fiscals 2023 and 2024, respectively, NBFCs’…","September 3, 2024 15:36 IST"
"Speaking at the Confederation of Indian Industry’s (CII) Finance Summit, he said for loans of up to Rs 5 crore, SBI is…","Updated: September 3, 2024 13:45 IST"
The growth in digital payments has come with its own set of challenges. The exponential increase in digital payments has…,"September 3, 2024 13:18 IST"
"India’s asset and wealth management space is rapidly growing, with increasing regulatory collaboration and a likely rise in fund manager…","September 3, 2024 12:54 IST"
"The banking regulator’s guidelines, implemented from April 2024, mandate banks to classify their investments under HTM, available for sale (AFS)…","September 3, 2024 02:00 IST"
"With the rise in internet penetration and the growing number of online transactions, cases of digital payment fraud have significantly…","September 2, 2024 00:10 IST"
Among the key changes impacting FPI is the increase in tax rates on both short-term and long-term capital gains derived…,"September 1, 2024 12:11 IST"
"Hitesh Sethia, MD & CEO, Jio Financial Services Limited (JFSL), said that the company is excited about the potential of…","August 31, 2024 13:14 IST"
Das stated that UPI is already available in many countries and that negotiations are in progress with several other countries,"August 31, 2024 11:24 IST"
"Speaking about significant banking reforms that had a profound impact on innovation, Dinesh Khara shared a timeline of the evolution…","August 31, 2024 11:12 IST"
Fears audit work for listed firms will be go to a few hands.,"August 31, 2024 00:45 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,5 months ago
No headline,5 months ago
No headline,5 months ago
"With deposit growth trailing the credit growth, banks are struggling to mobilise funds from depositors.","August 30, 2024 22:56 IST"
"LGBTQ Persons joint bank account: The RBI reinforced this stance by issuing a clarification to banks on August 21, instructing…","Updated: September 1, 2024 10:21 IST"
"The deputy commissioner of state tax, Mumbai, has issued a demand of Rs 605.59 crore for FY20, including GST, interest,…","August 30, 2024 03:23 IST"
"This allows individuals, who are part of the pilot project, to programme the digital rupee for a specific purpose, location…","August 30, 2024 02:00 IST"
Mule accounts are owned by people who are duped by fraudsters into laundering illegal money via their bank accounts.,"August 30, 2024 01:24 IST"
Under the revamped AIF which is to be disbursed by banks and financial institutions till FY26 is expected to facilitate…,"August 29, 2024 16:13 IST"
"The hub will focus on three key pillars, the first being the International Fintech Institute, which will be created in…","August 29, 2024 16:05 IST"
"Managing Director of the State Bank of India, Ashwini Tewari said a correction in the equity markets over time can…","August 29, 2024 02:45 IST"
"Subhasri, who began her career as an officer in Shriram Group in 1991, currently serves as the joint MD of…","August 29, 2024 01:00 IST"
"With this approval in place, PPSL will proceed to resubmit application for its payment aggregator license.","August 28, 2024 18:34 IST"
"List of Bank Holidays in September 2024: September includes festivals like Ganesh Chaturthi, Onam, and Id-e Milad. During this month,…","August 28, 2024 18:08 IST"
"With deposit growth trailing the credit growth, banks are struggling to mobilise funds from depositors.","August 27, 2024 21:42 IST"
"CDSL paid Rs 1.3 crore, while Citibank N.A. settled its case with a payment of Rs 40.2 lakh.","Updated: August 27, 2024 21:38 IST"
"Many individuals in these areas are financially active and have credit histories, but their records are not in the form…","August 26, 2024 22:29 IST"
"SFBs are likely to explore alternative, non-deposit avenues to fund credit growth, amid challenges in mobilizing deposits and their higher…","August 26, 2024 16:13 IST"
"Kotak Institutional Equities said that corporate India continues to be in a healthy shape, with no fresh signs of stress…","August 26, 2024 14:32 IST"
"Bank Holidays August 2024: During August, banks remained closed for a total of 13 days due to occasions and festivals…","August 26, 2024 10:48 IST"
"Analysts attribute this surge in fundraise by some of the bigger players such as Zepto during the June quarter, rapid…","Updated: August 26, 2024 07:36 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,6 months ago
No headline,6 months ago
No headline,6 months ago
"Inflation is poorly measured in India as well as in any country since technology is changing consumption baskets rapidly, says…","August 26, 2024 00:40 IST"
"I think India has sufficient monetary autonomy to formulate its monetary policy based on domestic macroeconomic considerations, says Varma.","August 25, 2024 21:13 IST"
Liquidity surplus has fallen in the current month as the central bank has increased the pace of VRRR auctions to…,"August 24, 2024 02:00 IST"
